scene,speaker,text,label
Ses03M_script01_1,Ses03M_script01_1_F,"He's getting just like he did after he died, you know? What, what, what's the meaning of this?",sad
Ses03M_script01_1,Ses03M_script01_1_M,"I don't know. But I know one thing mom, we made a terrible mistake with dad.",sad
Ses03M_script01_1,Ses03M_script01_1_F,What?,
Ses03M_script01_1,Ses03M_script01_1_M,Being dishonest with him. That kind of thing always pays off and now it's paying off.,fru
Ses03M_script01_1,Ses03M_script01_1_F,What do you mean dishonest?,
Ses03M_script01_1,Ses03M_script01_1_M,You know that Larry's not coming back and I know that too. Why we both go on letting him think that we both believe with him.,ang
Ses03M_script01_1,Ses03M_script01_1_F,What are you going to do? You want to argue with him?,
Ses03M_script01_1,Ses03M_script01_1_M,"No I don't want to argue with him but, it's time that he realizes that nobody believes Larry's coming back anymore.",fru
Ses03M_script01_1,Ses03M_script01_1_M,"Why shouldn't he walk around and dream at him at night. Walk around. Why shouldn't he walk around? Why shouldn't he dream of him, walk around at night waiting for him? Do we contradict him? Do we say flat out that we don't have anymore hope?",ang
Ses03M_script01_1,Ses03M_script01_1_M,That we haven't had any hope for years now?,ang
Ses03M_script01_1,Ses03M_script01_1_F,You can't say that to him.,
Ses03M_script01_1,Ses03M_script01_1_M,We got to say it to him.,
Ses03M_script01_1,Ses03M_script01_1_F,How are you going to prove it? Can you prove it?,fru
Ses03M_script01_1,Ses03M_script01_1_M,Larry's been gone for three years. For god sakes no one comes back after three years. It's insane.,fru
Ses03M_script01_1,Ses03M_script01_1_F,"To you maybe, to me, but not to your father. I mean,",
Ses03M_script01_1,Ses03M_script01_1_F,he still thinks he's alive still. I mean you could talk yourself blue in the face and there's no body and there's no grave so where are you?,fru
Ses03M_script01_1,Ses03M_script01_1_M,"Listen mom, just, sit down. I want to talk to you.",fru
Ses03M_script01_1,Ses03M_script01_1_F,No. It's his god damned newspapers is what it is. Now every month there's a new boy comes home and Larry's going to be the next one.,ang
Ses03M_script01_1,Ses03M_script01_1_M,Alright. Alright. Alright just listen.,fru
Ses03M_script01_1,Ses03M_script01_1_M,"You know why I asked Annie here, right?",neu
Ses03M_script01_1,Ses03M_script01_1_F,Why?,ang
Ses03M_script01_1,Ses03M_script01_1_M,You know.,
Ses03M_script01_1,Ses03M_script01_1_F,Well I have an idea but I don't know. What's the story?,
Ses03M_script01_1,Ses03M_script01_1_M,I want to ask her to marry me.,neu
Ses03M_script01_1,Ses03M_script01_1_F,Well that's your business Chris.,
Ses03M_script01_1,Ses03M_script01_1_M,You know it's not just my business.,fru
Ses03M_script01_1,Ses03M_script01_1_F,"Well what do you want me to do? I mean, you're old enough to know your own mind.",ang
Ses03M_script01_1,Ses03M_script01_1_M,Okay. So then it's alright. I'll go ahead with it.,neu
Ses03M_script01_1,Ses03M_script01_1_F,"Well, I mean, you got to make sure your dad's not going--",neu
Ses03M_script01_1,Ses03M_script01_1_M,Oh see then it's just not my business. God you infuriate me sometimes. Isn't my business too if dad throws a fit? Huh? God you have such a talent for ignoring things.,ang
Ses03M_script01_1,Ses03M_script01_1_F,Well I'm just saying--,fru
Ses03M_script01_1,Ses03M_script01_1_F,You know I ignore what I got to ignore.,
Ses03M_script01_1,Ses03M_script01_1_F,She's not...she's Larry's girl.,
Ses03M_script01_1,Ses03M_script01_1_M,She's not Larry's girl.,fru
Ses03M_script01_1,Ses03M_script01_1_F,From your father's point of view he is still alive and if you try and take her that's just not fair. You can't do that.,fru
Ses03M_script01_1,Ses03M_script01_1_M,I don't know why it is but every time I reach out for something I want I have to pull back,fru
Ses03M_script01_1,Ses03M_script01_1_F,"And-And-And if you go on from there if you know already to go on from there, then you can. But I'm telling you something that I don't know where to go. You got it? I mean, do you?",fru
Ses03M_script01_1,Ses03M_script01_1_M,Because other people will suffer.,
Ses03M_script01_1,Ses03M_script01_1_M,"My whole entire, bloody life time and time again.",fru
Ses03M_script01_1,Ses03M_script01_1_F,You're a considerate fellow. There is nothing wrong in that.,
Ses03M_script01_1,Ses03M_script01_1_M,Well to hell with that.,ang
Ses03M_script01_1,Ses03M_script01_1_F,Did you ask Annie yet?,neu
Ses03M_script01_1,Ses03M_script01_1_M,I wanted to get this settled first.,neu
Ses03M_script01_1,Ses03M_script01_1_F,And what if she doesn't marry you huh? What if she feels the same way your father does?,
Ses03M_script01_1,Ses03M_script01_1_M,Then I guess that's the end of it.,neu
Ses03M_script01_1,Ses03M_script01_1_M,But from her letters I think she's forgotten him. I'll find out.,sad
Ses03M_script01_1,Ses03M_script01_1_M,"And then we'll thrash it out with dad right? Mom, don't avoid me.",neu
Ses03M_script01_1,Ses03M_script01_1_F,"Look, you never had seen many, many women. You know? I mean...",neu
Ses03M_script01_1,Ses03M_script01_1_M,Well so what? I'm just not fast with women.,
Ses03M_script01_1,Ses03M_script01_1_F,Well I just don't see why it has to be Annie.,fru
Ses03M_script01_1,Ses03M_script01_1_M,Because it is.,fru
Ses03M_script01_1,Ses03M_script01_1_F,"Well that's a good answer but, it doesn't answer anything. You haven't seen her since you left to go to the war and it's been five years.",
Ses03M_script01_1,Ses03M_script01_1_M,It's just...that's just the way it is. That's how I feel. You know these years when I think of someone I want to marry I think of Annie. What do you want a diagram?,fru
Ses03M_script01_1,Ses03M_script01_1_F,No I don't want a diagram.,fru
Ses03M_script01_1,Ses03M_script01_1_F,"He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him? I don't know. Do you? I mean, I don't know.",fru
Ses03M_script01_1,Ses03M_script01_1_M,Alright then.,fru
Ses03M_script01_1,Ses03M_script01_1_F,"Look, just give it some thought okay?",
Ses03M_script01_1,Ses03M_script01_1_M,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,sad
Ses03M_script01_1,Ses03M_script01_1_M,But if I can't have that here I'll get out.,neu
Ses03M_script01_1,Ses03M_script01_1_F,What the hell is this?,
Ses03M_script01_1,Ses03M_script01_1_M,I'll get out. I'll marry her somewhere else. Maybe New York.,neu
Ses03M_script01_1,Ses03M_script01_1_F,Are you crazy?,
Ses03M_script01_1,Ses03M_script01_1_M,I've been a good son too long. A good sucker and I'm through with it.,ang
Ses03M_script01_1,Ses03M_script01_1_F,You're just going to leave the business? You have a business here. You can't do that.,ang
Ses03M_script01_1,Ses03M_script01_1_M,The business doesn't inspire me.,ang
Ses03M_script01_1,Ses03M_script01_1_F,"Oh, you have to be inspired.",
Ses03M_script01_1,Ses03M_script01_1_M,Yes. I like it an hour out of the day. If I have to grub for money all day long at least at evening I want it beautiful. I want a family. I want a wife. I want some kids. I want to build something I can give myself to.,ang
Ses03M_script01_1,Ses03M_script01_1_M,Now Annie is in the middle of all that. Where do I find it?,fru
Ses03M_script01_1,Ses03M_script01_1_F,Tell me something. You can leave this business?,sad
Ses03M_script01_1,Ses03M_script01_1_M,Yes. On this I would.,neu
Ses03M_script01_1,Ses03M_script01_1_F,You can't talk like that.,
Ses03M_script01_1,Ses03M_script01_1_M,Then help me stay here.,
Ses03M_script01_1,Ses03M_script01_1_F,Alright but you can't talk like that you hear?,fru
Ses03M_script01_1,Ses03M_script01_1_F,"I mean what the hell have we worked for then? I mean, it's all for you Chris. The whole shooting match is for you.",ang
Ses03M_script01_1,Ses03M_script01_1_M,I know. Just you help me stay here.,sad
Ses03M_script01_1,Ses03M_script01_1_F,Alright but you don't talk like that you hear? You don't.,fru
Ses03M_script01_1,Ses03M_script01_1_M,I am thinking like that.,sad
Ses03M_script01_1,Ses03M_script01_1_F,I don't understand you do I?,sad
Ses03M_script01_1,Ses03M_script01_1_M,No you don't. I'm a pretty tough guy.,sad
Ses03M_script01_1,Ses03M_script01_1_F,Yeah. I can see that.,sad
Ses03M_script01_2,Ses03M_script01_2_F,Why did he invite her here?,ang
Ses03M_script01_2,Ses03M_script01_2_M,Why does that bother you?,fru
Ses03M_script01_2,Ses03M_script01_2_F,Well she's been away for three and a half years in New York and suddenly she just shows up.,ang
Ses03M_script01_2,Ses03M_script01_2_M,"Well maybe, maybe he just wanted to see her.",neu
Ses03M_script01_2,Ses03M_script01_2_F,Nobody travels seven hundred miles just see.,
Ses03M_script01_2,Ses03M_script01_2_M,uh-uh What do you mean? They grew up next to each other their entire lives. Why shouldn't he want to see her?,fru
Ses03M_script01_2,Ses03M_script01_2_M,Hey don't look at me like that. I don't know anymore than you.,fru
Ses03M_script01_2,Ses03M_script01_2_F,He's not going to marry her.,
Ses03M_script01_2,Ses03M_script01_2_M,Who said he even thought about that?,neu
Ses03M_script01_2,Ses03M_script01_2_F,I see it. It has the appearance of it.,
Ses03M_script01_2,Ses03M_script01_2_M,"Well, so what?",neu
Ses03M_script01_2,Ses03M_script01_2_F,What's going on here Joe?,
Ses03M_script01_2,Ses03M_script01_2_M,Now listen kid...,fru
Ses03M_script01_2,Ses03M_script01_2_F,No. She's not his girl Joe and she knows that.,ang
Ses03M_script01_2,Ses03M_script01_2_M,You can't read her mind.,
Ses03M_script01_2,Ses03M_script01_2_F,"Then why is still single? I mean there's plenty of single men in New York. Why isn't she married by now? Probably a hundred men has told her that she's foolish but, she's waiting.",
Ses03M_script01_2,Ses03M_script01_2_M,How do you know why she's waited? Hmmm?,neu
Ses03M_script01_2,Ses03M_script01_2_F,"Because she knows what I know, that's why.",
Ses03M_script01_2,Ses03M_script01_2_F,"I mean, her faith is stronger than a rock.",ang
Ses03M_script01_2,Ses03M_script01_2_F,"My worst times I think about her, you know, and I",sad
Ses03M_script01_2,Ses03M_script01_2_F,it's like I know as long as she's waiting I'm right again.,sad
Ses03M_script01_2,Ses03M_script01_2_M,Look at how nice the day is. What are we arguing for?,fru
Ses03M_script01_2,Ses03M_script01_2_F,"No. Nobody in my house better dare and challenge her faith. You know and maybe strangers but not his father, not his brother.",ang
Ses03M_script01_2,Ses03M_script01_2_M,What do you want me to do? What do you want?,fru
Ses03M_script01_2,Ses03M_script01_2_F,I want-I want you to act like he's still alive. I mean don't think I haven't seen the way that you've been since he invited her here.,
Ses03M_script01_2,Ses03M_script01_2_M,But Kate...,fru
Ses03M_script01_2,Ses03M_script01_2_F,But I won't have any of this nonsense because you know what happens? If he doesn't come back I'll kill myself.,
Ses03M_script01_2,Ses03M_script01_2_F,"Laugh, laugh at me but I will. Because you know what happened when she came here? When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me.",ang
Ses03M_script01_2,Ses03M_script01_2_M,Okay. Calm yourself. Just calm yourself.,fru
Ses03M_script01_2,Ses03M_script01_2_F,I can't do it all alone.,
Ses03M_script01_2,Ses03M_script01_2_M,"Calm yourself, alright?",
Ses03M_script01_2,Ses03M_script01_2_F,"Look, it was just last week that Detroit, some boy came back he had been away longer than Larry, you can read it for yourself. You above all people have got to believe.",sad
Ses03M_script01_2,Ses03M_script01_2_M,"Alright, alright, calm yourself okay? Calm yourself. Wait, wait. What do you mean, me above all?",ang
Ses03M_script01_2,Ses03M_script01_2_F,"Look, just keep believing okay?",
Ses03M_script01_2,Ses03M_script01_2_M,"Wait, what does that mean? Me above all?",ang
Ses03M_script01_2,Ses03M_script01_2_M,"Look at you, you're shaking.",ang
Ses03M_script01_2,Ses03M_script01_2_F,I can't help it.,sad
Ses03M_script01_2,Ses03M_script01_2_M,What do I got to hide? Huh? What the hell's the matter with you Kate?,ang
Ses03M_script01_3,Ses03M_script01_3_F,You're the only one I know that still loves his parents.,
Ses03M_script01_3,Ses03M_script01_3_M,I know. It sort of went out of style didn't it?,
Ses03M_script01_3,Ses03M_script01_3_F,"No. It's alright. It's a good thing, you know?",
Ses03M_script01_3,Ses03M_script01_3_F,It's lovely here.,
Ses03M_script01_3,Ses03M_script01_3_F,The air is so sweet.,
Ses03M_script01_3,Ses03M_script01_3_M,You're not sorry you came?,neu
Ses03M_script01_3,Ses03M_script01_3_F,No. I'm not sorry. But I'm not going to stay.,sad
Ses03M_script01_3,Ses03M_script01_3_M,Why?,
Ses03M_script01_3,Ses03M_script01_3_F,First of all your mother so much as told me to go.,
Ses03M_script01_3,Ses03M_script01_3_M,Well...,
Ses03M_script01_3,Ses03M_script01_3_F,"Look,",sad
Ses03M_script01_3,Ses03M_script01_3_F,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",sad
Ses03M_script01_3,Ses03M_script01_3_M,What?,neu
Ses03M_script01_3,Ses03M_script01_3_F,"Well, I don't know, embarrassed of her since I came.",sad
Ses03M_script01_3,Ses03M_script01_3_M,Well the trouble is I was planning on sneaking up on you over a week or so and they take it for granted that we're all set.,
Ses03M_script01_3,Ses03M_script01_3_F,"Yeah. I know they would, especially your mother.",
Ses03M_script01_3,Ses03M_script01_3_M,How did you know?,
Ses03M_script01_3,Ses03M_script01_3_F,"Well what other reason, from her point of view, would I be coming here?",
Ses03M_script01_3,Ses03M_script01_3_M,"So, would you want to?",
Ses03M_script01_3,Ses03M_script01_3_M,"I mean, that's the reason why I asked you here.",hap
Ses03M_script01_3,Ses03M_script01_3_F,"Well,",hap
Ses03M_script01_3,Ses03M_script01_3_M,Oh Annie. I love you. I love you a great deal.,
Ses03M_script01_3,Ses03M_script01_3_M,I love you.,hap
Ses03M_script01_3,Ses03M_script01_3_F,I guess that's why I came.,hap
Ses03M_script01_3,Ses03M_script01_3_M,I don't...I have no imagination that's the only way I know how to tell it.,
Ses03M_script01_3,Ses03M_script01_3_M,I'm embarrassing you. I didn't want to tell you this here. I wanted to drive someplace brand new where we'd be brand new to each other. It feels wrong here don't you?,
Ses03M_script01_3,Ses03M_script01_3_M,"This yard and this chair. I don't want to win you from anything, I want you to be ready for me.",
Ses03M_script01_3,Ses03M_script01_3_F,"Look, I've been ready for a long, long time now.",hap
Ses03M_script01_3,Ses03M_script01_3_M,"Then he's gone forever, you sure?",
Ses03M_script01_3,Ses03M_script01_3_F,"Look, I almost got married two years ago.",hap
Ses03M_script01_3,Ses03M_script01_3_M,Why didn't you?,
Ses03M_script01_3,Ses03M_script01_3_F,You started to write me.,hap
Ses03M_script01_3,Ses03M_script01_3_M,You felt something that far back.,hap
Ses03M_script01_3,Ses03M_script01_3_F,Every day since.,hap
Ses03M_script01_3,Ses03M_script01_3_M,Why didn't you let me know?,
Ses03M_script01_3,Ses03M_script01_3_F,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",hap
Ses03M_script01_3,Ses03M_script01_3_F,You'd always be so ambiguous.,hap
Ses03M_script01_3,Ses03M_script01_3_M,"Give me a kiss Ann, just give me...",hap
Ses03M_script01_3,Ses03M_script01_3_M,"Oh God. Annie, I kissed Annie. I kissed Annie.",exc
Ses03M_script01_3,Ses03M_script01_3_F,I'll never forgive you for that.,hap
Ses03M_script01_3,Ses03M_script01_3_M,"How long, how long I've been waiting to do that.",
Ses03M_script01_3,Ses03M_script01_3_F,"I mean, Why did you wait all these years? There I was sitting around and wondering if I was crazy for thinking about you.",hap
Ses03M_script01_3,Ses03M_script01_3_M,We're going to live now. I'm going to make you so happy.,hap
Ses03M_script01_3,Ses03M_script01_3_F,Not like that you're not.,hap
Ses03M_script01_3,Ses03M_script01_3_M,I kissed you.,
Ses03M_script01_3,Ses03M_script01_3_F,Like Larry's brother. Do it like you Chris.,
Ses03M_script01_3,Ses03M_script01_3_M,"Nothing. Hey, let's drive somewhere. I want to be alone with you.",sad
Ses03M_script01_3,Ses03M_script01_3_F,What is it?,
