scene,speaker,text,label,sentiment,label_filled
Ses04F_impro05,Ses04F_impro05_M,We're just talking over each other.,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_M,We're not going to communicate anything this way.,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.,ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,Ma'am in flying with Northwest Airlines you agreed to,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_M,sign away your luggage to the,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,I didn't sign anything. I didn't sign anything. And you people have got to make-,ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,"It's part of the small- it's part of the agreement when you're purchasing an airline ticket, there's- when you-",fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,You have to make amends for what you did for losing my bag and all of my stuff. Fifty dollars is unacceptable.,ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,"Ma'am, please calm down. When you purchase a ticket, there is a terms and agreement,",fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,No. No. I don't know. You know what? I'm going to call my lawyer. You know what? That's what I'm going to do. I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,terms and conditions- in the agreement of purchasing a ticket. Most people frequently look it over,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_M,The best that we can do for you is give you-,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_M,Ma'am.,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,I want to talk to your supervisor.,ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,I am- I am- I am my own supervisor.,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,"I've had enough. I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,"I am the supervisor, ma'am.",fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,"Really, you don't work for anybody. It's just you?",ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,I am the current manager on duty.,fru,negative,fru
Ses04F_impro05,Ses04F_impro05_F,"Okay. Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",ang,negative,ang
Ses04F_impro05,Ses04F_impro05_M,"Ma'am, I own Northwest Airlines.",fru,negative,fru
Ses04F_impro06,Ses04F_impro06_M,"Hey, I'm, uh. I'm really sorry about what happened. I don't um- I mean what you can you do? I mean it's-",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,Thanks.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,"When I was seven, my- my grandmother died and I really- I don't know, I mean it was really hard to let go but the important thing is- is that you do let go and your realize that, you know, they- you know, they- this person had fun while they were- while they were here and, uh, you know, you work- you work through it.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,"You know it's just, I just, you know, I mean it just happened. I just, like- I just keep expecting him to walk in, you know.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,Mmhmm. Yeah. Yeah. I mean it's- it's hard. It's hard.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,"I just- I just thought he would have longer, you know, because I'm- I mean when he found out he was sick, we knew that wasn't good but I just- I just thought that it would take longer, you know?",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,Yeah.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,"Well I mean, you know, I mean it was I mean with that kind of condition,",neu,neutral,neu
Ses04F_impro06,Ses04F_impro06_F,Yeah. I know. I know.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,"you know, it's inevitable and I mean honestly it's- it's almost like",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,"you know, you don't- you know, how long do you want the person to go through that, you know.",neu,neutral,neu
Ses04F_impro06,Ses04F_impro06_M,It's sort of- it's almost better off to rest in peace than he is to live in pain.,neu,neutral,neu
Ses04F_impro06,Ses04F_impro06_F,"Yeah, I know. But I'd rather have him here with me, you know. It's just not fair. I mean he- he didn't get to do like anything. I mean he was-",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,"He was only twenty four and just so many things that we were going to do, you know, and now he won't get to do them and he won't get to be here when I do. You know, like I'll get married some day and he won't be there, like, he won't get to see that.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,Yeah.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,It just doesn't seem fair.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,"It's not fair but I mean that's, you know, the course of life is that, you know, you meet people and you lose them.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,You're okay,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,Thank you for being here.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,You know I think- I think we should celebrate because I think that's what he would have wanted.,sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,[LAUGHTER] You're probably right. He probably would be pissed if we were all sitting around being upset about it. He'd want us to have a party.,hap,positive,hap
Ses04F_impro06,Ses04F_impro06_M,Yeah.,neu,neutral,neu
Ses04F_impro06,Ses04F_impro06_F,And to drink in his honor. [LAUGHTER],hap,positive,hap
Ses04F_impro06,Ses04F_impro06_M,"That's right. That's right. I mean he would want us to, you know, celebrate the life that he- that he lived and, you know, enjoy the rest of ours as much as we can.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_F,"Yeah, I know.",sad,negative,sad
Ses04F_impro06,Ses04F_impro06_M,So-,sad,negative,sad
Ses04F_impro07,Ses04F_impro07_M,"Hey, what's up?",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Guess what came today?,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,What?,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,My acceptance letter.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Get out.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,From U.S.C..,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,You serious?,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,"Yes, I am.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Oh, my god what happened. You got in. Otherwise you wouldn't be so happy. [LAUGHTER]",,positive,exc
Ses04F_impro07,Ses04F_impro07_F,"Well yeah, that's the general idea. [LAUGHTER]",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,That's awesome. Congratulations.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,Big bad acceptance packet with all the information. I'm going to U.S.C..,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,That's amazing. Wow.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I know. [LAUGHTER],exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,You're going to have to get like a nine millimeter because U.S.C.'s like in South Central.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,"[LAUGHTER] Yeah, uh. No.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,[LAUGHTER] It's safe around there.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"No, seriously. No, seriously, you should do it.",,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,The campus is beautiful. I'm so excited.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,I know but you should get like a taser or something. I mean walking around the campus at night-,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,"Do you want to buy me some mace for my, you know, going away present?",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,I'll get you- I'll get you a bottle of mace.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,There we go. Perfect.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,And a taser and a knife.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,And a taser. Excellent. Just make sure it's a big knife.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,And you'll be fully loaded.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,I don't want any of those little puny ones.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"So, um- so what are you going to- what are you going to major in?",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Well I was thinking maybe underwater basket weaving.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Underwater basket weaving, my god.",,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,"U.S.C. has a major in that, right.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,They have- they have that,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,They have - U.S.C. has everything because U.S.C. is the best school ever.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,they have that as a major?,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_M,That's ridiculous. I don't believe that.,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Okay. Well I'm lying but-,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Seriously, what's your major?",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,"Well, I haven't decided yet. I want to try some things out.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,So you're undecided?,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Yeah.,,neutral,neu
Ses04F_impro07,Ses04F_impro07_M,"Hey, that's cool.",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,"I know 'cause then I can do whatever I want, right. I can try classes in this and then try classes in that and then pick whatever I like best.",,negative,neu
Ses04F_impro07,Ses04F_impro07_M,"No, no. It's totally cool. I mean, like, this friend of mine he was- he's been undecided now for, like, the past like eleven years of his life.",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,okay. Well I'm not going to be undecided forever. [LAUGHTER],exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Uh, well-",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,And it's so close so you can come visit me all the time.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,You- you- you'll find.,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_M,"Yeah, I know. That's right. Yeah, yeah. Because I live in LA.",,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Right.,,neutral,neu
Ses04F_impro07,Ses04F_impro07_M,and I like living in LA.,,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,"So this works out perfectly. Because I was worried if I didn't get in to U.S.C., then I would have to go somewhere far away and then-",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,I would miss you.,,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Yeah. But now we don't have to.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_M,Right.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,Everything worked out perfectly.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,That's awesome.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I know. We should have a party.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,We should have a party.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,An I got accepted to U.S.C. party.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,You got accepted-what? to a U.S.C. party?,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,No. An I got accepted to U.S.C. party. [LAUGHTER],exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Oh, that's right. Okay, I see. Right, right, right.",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_M,A party celebrating your acceptance.,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Right. Now you're with me.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,That's cool.,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,That is why I got accepted.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Well, that's really cool that you're going to be staying in the same city and everything. so umm",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I know.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"I don't know are you, like, I don't know. Are you, like, available or anything?",neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,[LAUGHTER] Are you asking me on a date?,,neutral,exc
Ses04F_impro07,Ses04F_impro07_M,"Well I mean I don't know. It's like you know I kind of had a crush on you throughout high school and, like",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"I don't know I just thought that, you know, maybe we could, you know, I don't know. It's like, you know, just test the waters anyway. I don't see what the problem is.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,What- what did you have in mind?,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Movies- movie, we'll go to a movie and a dinner and- and",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"actually, you know, there's this- there's this really cool restaurant, um, I don't know if you- it's Red Lobster. It's like down on",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,[LAUGHTER],exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Vermont.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,You just did not ask me on a date to Red Lobster.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_M,"Wait, you've been there before?",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,On occasion I've heard of it.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Oh, so well then you know that it's awesome.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,Yeah. Totally.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Right, so we'll go there and then- and then we'll get some ice cream and maybe we'll go putt-putt golfing.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I am totally down with the ice cream.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Okay. Putt-putt golfing?,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,"Eh, we can work that part out.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Yeah, you want to go. No, you want to go. You want to go.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,Alright.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,I can see it in your eyes. You want to go.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I think that'd be really fun actually.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_M,Yeah. So we'll do that and then- and then- and then tomorrow we'll have your,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,party.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,your I got into U.S.C. graduate party. Yeah.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,Well look at that. What a great day. I got into college and I got asked out on a date.,,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Good. Alright we're so happy.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,Yay for me.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_M,"That's right. Um, so U.S.C. is a really nice school.",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,I know.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Are you going to take out loans or-,neu,neutral,neu
Ses04F_impro07,Ses04F_impro07_F,Okay well that's not a happy part. We don't want to talk about that.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Well hey, it's okay, fine, gees.",,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,"Well no. I mean I have some scholarships and some financial aid and stuff but I'll have to, you know, I'll get a job",exc,positive,exc
Ses04F_impro07,Ses04F_impro07_F,while I'm in school. It'll be good.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,Sweet.,,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,Yeah. It will work out. Maybe I could work at Red Lobster.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"Well, it's not far.",,neutral,exc
Ses04F_impro07,Ses04F_impro07_F,I know. Right down the street.,exc,positive,exc
Ses04F_impro07,Ses04F_impro07_M,"That's right. There's lots of like, there's lots of doughnut shops, like, everywhere.",,neutral,exc
