data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-8354,train-8354,user,"I see. My niece just flew back from Australia to visit. She's got jetlag now. she's just resting today, but we'll probably go out somewhere tomorrow.",neutral,neutral
train,dailydialog-train-8354,train-8354,system,"It's nice that she's back for a while. Thinking of all these ailments, I got a splinter the other day. It took a long time for me to get it out of my skin. Look.",happiness,positive
train,dailydialog-train-8354,train-8354,user,"Oh, your hand is still sore. You should put some ointment on it to stop the swelling.",neutral,neutral
train,dailydialog-train-8354,train-8354,system,That's a good idea. You'Ve got a nasty bruise on your hand.,happiness,positive
train,dailydialog-train-8354,train-8354,user,"Yes, I banged it against to cooker yesterday. It really hurt, but it's OK now. the bruise will disappear soon.",neutral,neutral
train,dailydialog-train-8355,train-8355,user,What do you feel your greatest achievement has been at your current job?,neutral,neutral
train,dailydialog-train-8355,train-8355,system,I think my greatest accomplishment has been acquiring the Hans account.,neutral,neutral
train,dailydialog-train-8355,train-8355,user,That certainly is quite an accomplishment.,neutral,neutral
train,dailydialog-train-8355,train-8355,system,"Yes, it took a year and a lot of initiative to get that account.",neutral,neutral
train,dailydialog-train-8355,train-8355,user,What's your sales record been like there?,neutral,neutral
train,dailydialog-train-8355,train-8355,system,"The last two years we have seen an increase in sales of about 30% to 40% each year, so I'm very pleased. And our sales projections are quite good for the next two years.",neutral,neutral
train,dailydialog-train-8355,train-8355,user,"If things are going so well, why do you want to leave the firm now?",neutral,neutral
train,dailydialog-train-8355,train-8355,system,"Hmm ... I think I am ready for a new challenge. I've put a good team together at my present company, and I think If I want to take the next step in my career, it's time for me to move on.",neutral,neutral
train,dailydialog-train-8356,train-8356,user,"Hi dude, you look upset, what's up?",neutral,neutral
train,dailydialog-train-8356,train-8356,system,Haven't been sleeping well recently.,neutral,neutral
train,dailydialog-train-8356,train-8356,user,What's the problem?,neutral,neutral
train,dailydialog-train-8356,train-8356,system,Every night my roommates watch the Korean soap operas till mid-night. I am not a big fan of Korean shows and I don't know how to tell them to stop without hurting their feelings.,neutral,neutral
train,dailydialog-train-8356,train-8356,user,"Well, you can simply tell them you want to sleep, or make an agreement for a time when the room should quiet down.",neutral,neutral
train,dailydialog-train-8356,train-8356,system,"Yeah, I know, but I find these sorts of things hard to say. They won't like it if I tell them to turn off the TV. Now I just hope the show will end soon.",neutral,neutral
train,dailydialog-train-8356,train-8356,user,"I understand. I used to live in a dorm with four people. I was great in some aspects. We always went out and and had fun together. But on the other hand, when I wanted some quiet time, and people kept talking and laughing aloud, it was torturous. For me a room to myself, even a small one, is ideal. Though I don't mind sharing an apartment with somebody.",neutral,neutral
train,dailydialog-train-8356,train-8356,system,"Yeah, I crave my own space. I just get so tiredhaving people around me all the time. We all need our private space. But I also think interpersonal skills very important. Living in a dorm means you have to learn to be considerate of others, otherwise nobody is going to have a good time.",neutral,neutral
train,dailydialog-train-8357,train-8357,user,"Welcome to our factory. My name is Tiang Had and I'll show you around here. First we'll take a look at the workshop which produces food thermometers. Please, this way.",neutral,neutral
train,dailydialog-train-8357,train-8357,system,Has all the work done by men been replaced by automatic computers?,neutral,neutral
train,dailydialog-train-8357,train-8357,user,"Yes, it has.",neutral,neutral
train,dailydialog-train-8357,train-8357,system,"Excuse me, what is this?",neutral,neutral
train,dailydialog-train-8357,train-8357,user,This is a circuit board.,neutral,neutral
train,dailydialog-train-8357,train-8357,system,Are the batteries in it made by your people?,neutral,neutral
train,dailydialog-train-8357,train-8357,user,"No, they are from other factories.",neutral,neutral
train,dailydialog-train-8357,train-8357,system,What kind of battery is it?,neutral,neutral
train,dailydialog-train-8357,train-8357,user,It is lithium which can be used for over three years.,neutral,neutral
train,dailydialog-train-8358,train-8358,user,"After you've thought it over, get back to me and we can go ahead.",neutral,neutral
train,dailydialog-train-8358,train-8358,system,"Miao Ping, if I do decide to go ahead, how will the interest if I exceed be counted?",neutral,neutral
train,dailydialog-train-8358,train-8358,user,It is higher than the rate of interest for Current Deposits and a little lower than the rate for the 6 - month time deposits.,neutral,neutral
train,dailydialog-train-8358,train-8358,system,"So, if I do decide to go ahead, how can my company open a Corporate Agreement Savings Plan with you?",neutral,neutral
train,dailydialog-train-8358,train-8358,user,"First of all, you need to sign a Corporate Agreement Savings Contract with us. This means we can go ahead and open an account of agreement savings based on your settlement account.",neutral,neutral
train,dailydialog-train-8358,train-8358,system,"OK, let's get the ball rolling on this.",neutral,neutral
train,dailydialog-train-8359,train-8359,user,"I'm really sorry, but I seem to have misplaced your towel.",neutral,neutral
train,dailydialog-train-8359,train-8359,system,"Oh, that's all right.",neutral,neutral
train,dailydialog-train-8359,train-8359,user,I'm very sorry. Can I get you another one?,neutral,neutral
train,dailydialog-train-8359,train-8359,system,No. Forget about it. It's not important.,neutral,neutral
train,dailydialog-train-8360,train-8360,user,You're here today to argue your ticket?,neutral,neutral
train,dailydialog-train-8360,train-8360,system,I am.,neutral,neutral
train,dailydialog-train-8360,train-8360,user,Plead your case.,neutral,neutral
train,dailydialog-train-8360,train-8360,system,The police officer that pulled me over said I was speeding.,neutral,neutral
train,dailydialog-train-8360,train-8360,user,Were you speeding when you got pulled over?,neutral,neutral
train,dailydialog-train-8360,train-8360,system,I was not speeding.,neutral,neutral
train,dailydialog-train-8360,train-8360,user,How fast were you going?,neutral,neutral
train,dailydialog-train-8360,train-8360,system,"In a 40 mph zone, I was only going about 35.",neutral,neutral
train,dailydialog-train-8360,train-8360,user,"Well, seeing as the officer that pulled you over isn't here, I'll let you go.",neutral,neutral
train,dailydialog-train-8360,train-8360,system,Do I still need to pay the fine?,neutral,neutral
train,dailydialog-train-8360,train-8360,user,"No, you don't.",neutral,neutral
train,dailydialog-train-8360,train-8360,system,I appreciate your understanding.,happiness,positive
train,dailydialog-train-8361,train-8361,user,"Okay Rebecca, well I think you'Ve given me a clear impression of your positive qualities, but let's talk a little bit about your weaknesses.",neutral,neutral
train,dailydialog-train-8361,train-8361,system,"Okay, well it's always more difficult to describe them isn't it?",neutral,neutral
train,dailydialog-train-8361,train-8361,user,"Definitely, but if you had to pinpoint one weakness what would it be?",neutral,neutral
train,dailydialog-train-8361,train-8361,system,"Well as I mentioned before, I do tend to get frustrated if I don't see progress in my work or career. I suppose I'm quite a restless character. My father always taught me to be a high achiever so.",neutral,neutral
train,dailydialog-train-8361,train-8361,user,So would you say if things don't go your way at work it could easily get you down?,neutral,neutral
train,dailydialog-train-8361,train-8361,system,"Well, in a way yes. But I must say that even if I'm not completely happy in my work I always give 110% I would never shirk my responsibilities. I suppose sometimes I expect too much too soon.",neutral,neutral
train,dailydialog-train-8361,train-8361,user,"Well, you know journalism is a highly competitive world, so you do need to keep pushing yourself it's true. Okay, well let's move on to talk about the job position here, shall we?",neutral,neutral
train,dailydialog-train-8361,train-8361,system,"Yes, please.",neutral,neutral
train,dailydialog-train-8362,train-8362,user,How many people are in your family?,neutral,neutral
train,dailydialog-train-8362,train-8362,system,"As you know, china has a single-child policy. Therefore, there's just my husband, my daughter and I. What about in your family?",neutral,neutral
train,dailydialog-train-8362,train-8362,user,I have one daughter and one son. Then there's my husband and I. What about your parents? Do they live with your family?,neutral,neutral
train,dailydialog-train-8362,train-8362,system,Not anymore. They live with my brother now. and yours?,neutral,neutral
train,dailydialog-train-8362,train-8362,user,"My parents live by themselves now. When they get older, they'll probably go to a retirement home. Do you just have one brother?",neutral,neutral
train,dailydialog-train-8362,train-8362,system,"No, I have two older brothers and one younger sister. What about you?",neutral,neutral
train,dailydialog-train-8362,train-8362,user,I also grew up in a big family. I have one older brother and three younger sisters.,neutral,neutral
