scene_id,speaker,text,emotion
901,Joey,"Okay. I went down to the ‘Mattress King’ showroom and, and I saw Janice, kissing her ex-husband.",sadness
901,Chandler,What?,surprise
901,Joey,They were in his office.,neutral
901,Chandler,"Well she, she wouldn’t do that, she’s with, she’s with me.",sadness
902,Rachel,I’m telling you it’s like watching Bambi learn how to walk.,anger
902,Ross,You’re drunk! Mom and dad are gonna be maaaaadd! Maybe I’m a little drunk.,surprise
902,Joey,Hey! Are those crab cakes?  Did I not tell ya to come straight to me when more crab cakes were ready?,joy
902,Chandler,How are you feeling?,neutral
902,Monica,You are,neutral
902,Ross,I really wish that you wouldn’t.,anger
902,Chandler,"Now all you have to do is just get through a little bit more, okay?",neutral
902,Chandler,"Then we can put you in bed, okay?",neutral
902,Chandler,Just smile and don’t talk to,neutral
902,Phoebe,Speech! Speech! Let’s hear from the birthday girl! Huh?,joy
902,Chandler,Pheebs!!,joy
902,Phoebe,Don’t you see? Everyone’s looking at me! The plan’s working! I didn’t even have to take off my top yet!,joy
902,Mrs. Geller,Speech! Come on Monica!,joy
902,Ross,Come on!,joy
902,All,Come on! Speech!,joy
902,Mr. Geller,"Hey Chandler, you can’t keep your hands off her for one second!",anger
902,Mrs. Geller,"Oh-ho, I think it’s nice.",joy
903,Rachel,Well you have to because maybe it’s stupid.,neutral
903,Chandler,Well it’s just while Monica and I were dancing to them it was…the first time I knew that…you were the woman I wanted to dance all my dances with.,joy
903,Monica,Oh crap!,anger
904,Monica,All right.,neutral
904,Monica,The super couldn’t figure out what it did.,neutral
904,Monica,A $200 an hour electrician couldn’t figure out what it did.,sadness
904,Monica,I’ve had seven pretty serious shocks.,sadness
904,Monica,I officially give up.,disgust
904,Rachel,Thank God.,joy
904,Monica,"I guess Joey was right, it does nothing.",joy
904,Phoebe,See? I’m doing it. I am totally doing it.  I lost it.,anger
905,Chandler,Are there no conscious men in the city for you two?,sadness
905,Monica,He doesn't have anyone.,neutral
905,Phoebe,"Yeah, we-we feel kinda responsible.",anger
905,Joey,I can't believe you said woowoo. I don't even say woowoo.,disgust
905,Rachel,"Oh, she's coming up! She's coming up!",joy
905,Jay Leno,"Folks, when we come back we'll be talking about her new book, 'Euphoria Unbound': the always interesting Nora Tyler Bing.",neutral
905,Jay Leno,You might wanna put the kids to bed for this one.,neutral
905,Chandler,"Y'know, we don't have to watch this.",neutral
905,Rachel,"No way, forget it.",joy
905,Joey,"C'mon, she's your mom!",anger
905,Chandler,Exactly.,neutral
905,Rachel,"Chandler, I gotta tell you, I love your mom's books!",joy
905,Rachel,I love her books!,joy
905,Rachel,I cannot get on a plane without one!,joy
905,Rachel,"I mean, this is so cool!",joy
905,Chandler,"Yeah, well, you wouldn't think it was cool if you're eleven years old and all your friends are passing around page 79 of 'Mistress Bitch.'",disgust
905,Ross,"C'mon, Chandler, I love your mom. I think she's a blast.",joy
906,Joey,Thank you.,neutral
906,Rachel,And a nice hot cider for Monica.,neutral
906,Monica,"Aww, thank you.  Uh Rach?",neutral
906,Rachel,Yeah?,neutral
906,Monica,Why does my cinamon stick have an eraser?,surprise
906,Rachel,Oh! That's why.  I'm sorry!,surprise
907,Phoebe,"Oh. Oh! Ma'am? Excuse me, ma'am?",neutral
907,Phoebe,You can't put your cigarette out on a tree!,anger
907,The Smoking Woman,"Yeah I can, it worked real well.",neutral
907,Phoebe,No but you shouldn't! Don't ever do that again.,anger
907,The Smoking Woman,I won't!  Until I have my next cigarette.,anger
907,Phoebe,Hold it!  N.Y.P.D! Freeze punk!,anger
907,The Smoking Woman,What?!,surprise
907,Phoebe,Yeah that's right you are so busted.  Book 'em.,anger
907,The Smoking Woman,Who are you talking too?,surprise
907,Phoebe,"Save it Red! Unless you wanna spend the night in the slammer, you apologize to the tree.",disgust
907,The Smoking Woman,I am,neutral
907,Phoebe,You apologize to the tree right now or I am calling for backup.   Backup! Backup!!,anger
907,The Smoking Woman,I-I'm sorry! Sorry.,fear
907,Phoebe,"Okay, cancel backup! Cancel backup!",neutral
908,Phoebe,Shh! Get me out of here.,fear
908,Rachel,Oh.,neutral
908,Joey,Ross!,surprise
908,Ross,What?,neutral
908,Joey,"Come here, check this out!",surprise
908,Ross,What? Is it the comet?,neutral
908,Joey,"No! No-no. Look, there’s a bug stuck in tar right here.",surprise
908,Ross,"Joey come—I can’t believe—I bring you here to see the Bapstein-King comet, one of nature’s most spectacular phenomenon, and all you care about are bugs stuck in tar and-and some woman!",anger
908,Joey,"Y’know, there’s",neutral
908,Ross,Show me where?,neutral
908,Joey,Right-right up here.,neutral
908,Ross,Joey where’s the pipe that was holding the door open?,neutral
908,Joey,"I don’t know!   Yeah, I do.",joy
908,Ross,Joey!,anger
908,Joey,What?! All right—Hey! Don’t look at me! You’re the one who wanted to come up and look for some stupid,anger
908,Ross,"It’s called the Bapstein-King comet, okay?  Hey! Hey! Bapstein was a very well respected astronomer!",anger
908,Joey,Oh no! No! No!,surprise
909,Phoebe,Wow! This place is incredible!  Sting’s pen…that he gave to Phoebe.  Come on! Secret passageway!,joy
909,Trudie Styler,Hi!,neutral
909,Phoebe,Hi!,neutral
909,Trudie Styler,I’m Trudie.,neutral
909,Phoebe,Uh-huh.,neutral
909,Trudie Styler,You must be Ben’s mum.,neutral
909,Phoebe,Why else would I be here?,neutral
909,Trudie Styler,Do sit down.,neutral
909,Rachel,Yeah.,neutral
910,Monica,Hi.. how was the game?,neutral
910,Ross,Well..,neutral
910,All,WE WON!! Thank you! Yes!,joy
910,Monica,Fantastic! I have one question: How is that possible?,surprise
910,Joey,Alan.,neutral
910,Ross,He was unbelievable.,joy
910,Ross,"He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",joy
910,Rachel,"I mean, it-it was like, it was like he made us into a team.",joy
910,Chandler,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",joy
910,Monica,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,neutral
910,Ross,What?,surprise
910,Monica,"..I dunno, a little too Alan?",neutral
910,Rachel,"Well, no. That's impossible. You can never be too Alan.",joy
910,Ross,"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",joy
910,Chandler,I personally could have a gallon of Alan.,joy
911,Joey,"Well I had a great time! Learned how to bake, ate great food, that’s the first A I’ve gotten since seventh grade,",joy
911,Monica,"Oh, look! Acting for Beginners! Want to feel good about yourself?",fear
911,Joey,What the hell!,surprise
911,Monica,Okay.,neutral
911,The Acting Teacher,"All right, let’s start with some basics. Can anybody tell me what the difference between upstage and downstage is?",neutral
911,Joey,"Yeah, this was a stupid idea.",disgust
912,Ross,My God!,surprise
912,Ross,These pants are burning up!,surprise
912,Ross,"Oh come on, she wants to snuggle now!",surprise
912,Ross,What is she trying to kill me?,anger
912,Ross,It's like a volcano in here!,surprise
912,Ross,Are you hot?,neutral
912,Ross,"Okay, it must just be me then.",neutral
912,Ross,"That was just the pants on the couch. Umm, hey, do you, do you mind if I use your bathroom?",neutral
913,Joey,You're driving me crazy with that!,anger
913,Chandler,"Okay, I'll stop.",neutral
913,Joey,Don’t stop! Move the bowl further away! Ross could make that shot!,anger
913,Joey,"Well, you suck! But at least you suck at a man's game now.",anger
913,Chandler,You wanna play?,neutral
913,Joey,"Chandler, I can't be playing games, Ross is gonna be home soon.",neutral
913,Joey,And I have to write five whole pages if I'm gonna stick to his schedule.,neutral
913,Chandler,"Well, so, play for the next 30 minutes and then write until he gets home.",neutral
913,Joey,"All right! But uh, listen, what do you say we crank it up a notch?",joy
913,Chandler,I'm intrigued.,neutral
913,Joey,"All right, all we need is a little lighter fluid.",neutral
913,Chandler,"Okay, but be careful okay, because I wanna get our security deposit back.",joy
913,Joey,"Yeah, I think we said good-bye to that when we invented hammer darts.",joy
913,Chandler,Do you even remember which part of the wall is not spackle?,neutral
913,Joey,"Uh yeah, right here.",neutral
914,Monica,"Hey, Rach. How was it with your friends?  Okay! How would you like some Tiki Death Punch?",joy
914,Rachel,What's that?,neutral
914,Monica,"Weeeell, it's rum, and-",neutral
915,Monica,I'm sure they'll be here soon.,neutral
915,Rachel,"Yeah, honey, they wouldn't miss this.",neutral
915,Joey,Relax. You're only at nine centimeters. And the baby's at zero station.,neutral
915,Chandler,You are really frightening me.,fear
915,Chandler,"Somebody wanna help me, tryin' to rip out my heart.  Uh, that's great.  Anybody seen a nipple?",fear
915,Dr. Franzblau,"All right, ten centimeters, here we go.",neutral
915,Nurse,"All right, honey, time to start pushing.",neutral
915,Carol,But they're not here yet!,fear
915,Dr. Franzblau,"I'm sorry, I can't tell the baby to wait for them.",neutral
915,Carol,"Oh, god.",fear
916,Ross,"Here we go. Mona umm, I think it’s time we-we had a conversation about-about where things are with us.",joy
916,Mona,"Yeah, I-I think I suggested that.",neutral
916,Ross,"Aw, we-we are so… So umm, well I-I-I like you and I-I love umm, y’know hanging out with you.",joy
916,Ross,And I mean-I’m having a lot of fun.,joy
916,Mona,Okay.,neutral
916,Ross,"I mean, there’s no point in spending time with someone if-if it’s just fun.",neutral
916,Ross,"It’s gotta be, it’s gotta be going somewhere right?",joy
916,Ross,So where-where is it going?,neutral
916,Ross,Ah!,surprise
916,Ross,That’s-that’s the real question.,neutral
916,Ross,And-and the answer is…is it’s going somewhere…fun.,joy
916,Ross,"Now I-I know what you’re thinking, fun was fine for you like ten years ago y’know, but you’re-you’re not getting any younger.",neutral
916,Ross,"No I mean—No not you, not you, you—you",fear
916,Mona,"I’m sorry, so umm, so where are we?",sadness
917,Chandler,Y’know what?,neutral
917,Chandler,I am going to take you out to dinner tonight.,joy
917,Chandler,I found this place that makes the greatest mozzarella sticks and jalepino poppers .,joy
917,Chandler,No?,anger
917,Chandler,Really?,surprise
917,Chandler,They taste so good.,joy
918,Phoebe,Drum roll.,neutral
918,Chandler,"Okay. Okay. All right. Help! Am I a Mark, or a John?",neutral
918,Joey,"Nah, you’re not tall enough to be a Mark, but you might make a good Barney.",neutral
918,Chandler,"All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse.",neutral
918,Phoebe,You’re actually going through with this?,surprise
918,Chandler,"Hey, look, this name has been holding me back my entire life.",anger
918,Chandler,"Okay, it’s probably why kids picked on me in school, and why I never do well with women… So, as of 4 o’clock tomorrow, I’m either gonna be Mark Johnson or John Markson.",neutral
918,Phoebe,You got problems because of you!,anger
918,Phoebe,Not your name!,sadness
918,Phoebe,"All right, this has got to stop!",anger
918,Phoebe,Chandler is a great name!,anger
918,Phoebe,"In fact—yes,  I’m, I’m sorry.",sadness
918,Phoebe,"I know you really wanted me to name the baby Joey, but eh, so, I’m-I’m, I’m gonna, I’m gonna name the baby Chandler.",neutral
919,Ross,Damn! I thought that was going to be romantic as hell!,surprise
919,Emily,It was.,neutral
920,Student,"Look, I just saw my best friends brains smeared across the canvas, that’s not gonna be me, not me.",sadness
920,Joey,Wow! That was good. That was... Tweezers?,surprise
920,Student,No.,neutral
920,Joey,Whoa. That was really good.,surprise
920,Student,"Thanks, any suggestions?",neutral
921,Phoebe,You-you…you had sex with Ursula?!,surprise
921,Eric,"Uh, a little bit. She-she-she walked in and I thought she was you and I kissed her and",fear
921,Phoebe,You didn’t notice she was wearing different clothes?!,surprise
921,Eric,Well I was just so excited to see you.,sadness
921,Phoebe,Oh. Ew! Ew! Ew! Ugh! Y’know what? This is too weird.,disgust
921,Eric,No-no it’s not!,sadness
921,Eric,I don’t want to lose you!,fear
921,Eric,It’s-it’s like I was saying to Ursula when I was making love to her and I thought she was you—Yeah it is too weird.,sadness
921,Phoebe,So I guess this is it.,sadness
921,Eric,Yeah.  Maybe it’s for the best. You smell just like her.,sadness
921,Phoebe,"Yeah, so do you.",anger
922,Phoebe,Hey!,joy
922,Rachel,Hi.,neutral
922,Phoebe,"So, did shopping make you feel any better about Ross?",neutral
922,Rachel,Manhattan does not have enough stores.,sadness
922,Phoebe,"Well,",neutral
922,Rachel,You can?,surprise
922,Phoebe,Yeah. I just need you to bring me some photos of Ross.,neutral
922,Rachel,Um-hmm.,neutral
922,Phoebe,And a small piece of chocolate.,neutral
923,Rachel,Okay.,neutral
923,Chandler,"Okay, we have to talk. I’m just getting out of a very serious relationship",sadness
923,Janice,"I know! And I’m just getting out of a marriage, I mean talk about meant to be!",fear
923,Chandler,Right! I just think that this is happening too soon.,joy
923,Janice,"Oh, too soon, too schmoon. Face it honey, I am not letting you get away this time.",sadness
923,Chandler,"I hear ya.  But! Unfortunately, my company is transferring me overseas!",disgust
923,Janice,Oh no! Where to?  Too Paris?,surprise
923,Chandler,"No! No! Not, Paris.",neutral
923,Janice,"Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?",joy
923,Chandler,"Okay, could you just stop talking for a second?  Yemen. That’s right, yes, I’m being transferred to Yemen!",anger
923,Janice,When?,anger
923,Chandler,I don’t know exactly.,neutral
