scene_id,utterance_id,speakers,transcript,emotion,turn_id,predicted_sentiment
s04_e12_c03,s04_e12_c03_u019,Frank Buffay Jr.,I know! Why don't you get drunk! That worked for a lot of girls in my high school.,Joyful,17,positive
s04_e12_c09,s04_e12_c09_u002,Monica Geller,I can't find garbage bags!,Joyful,0,negative
s04_e12_c09,s04_e12_c09_u003,Rachel Green,"Oh, I think I saw some in here.",Powerful,1,neutral
s04_e12_c09,s04_e12_c09_u005,Monica Geller,What is it?!,Peaceful,2,negative
s04_e12_c09,s04_e12_c09_u006,Rachel Green,"I don't know! But maybe if we keep that drawer shut, it'll die.",Sad,3,negative
s04_e12_c09,s04_e12_c09_u007,Monica Geller,I can't believe we're living here!,Scared,4,negative
s04_e13_c01,s04_e13_c01_u002,Chandler Bing,"Okay, she is the star of the play. And she is my girlfriend! I get to have sex with the star of the play!",Joyful,0,positive
s04_e13_c01,s04_e13_c01_u003,Ross Geller,People can hear you.,Scared,1,neutral
s04_e13_c01,s04_e13_c01_u004,Chandler Bing,I know!!,Joyful,2,positive
s04_e13_c01,s04_e13_c01_u006,Chandler Bing,Wow! She looks great. Doesn't she?,Joyful,3,positive
s04_e13_c01,s04_e13_c01_u007,Ross Geller,Yeah.,Neutral,4,neutral
s04_e13_c01,s04_e13_c01_u009,Kathy's Co-Star,Hi!,Joyful,5,positive
s04_e13_c01,s04_e13_c01_u010,Kathy,Hi!,Joyful,6,positive
s04_e13_c01,s04_e13_c01_u011,Ross Geller,That is one good looking man!,Joyful,7,positive
s04_e13_c01,s04_e13_c01_u012,Chandler Bing,"Is it just me, or can you actually see his abs through his overcoat?!",Joyful,8,positive
s04_e13_c01,s04_e13_c01_u013,Kathy's Co-Star,"Sooo, you've been doing this long?",Joyful,9,neutral
s04_e13_c01,s04_e13_c01_u014,Kathy,"No, you're my first. Put the money on the table.",Powerful,10,neutral
s04_e13_c01,s04_e13_c01_u016,Kathy's Co-Star,"Oh, yeah! Ooh, that's nice.",Joyful,11,positive
s04_e13_c01,s04_e13_c01_u017,Ross Geller,Dude!,Neutral,12,positive
s04_e13_c01,s04_e13_c01_u018,Kathy's Co-Star,Is that an expensive blouse?,Joyful,13,positive
s04_e13_c01,s04_e13_c01_u019,Kathy,If you want it to be.,Powerful,14,neutral
s04_e13_c01,s04_e13_c01_u021,Ross Geller,Here's your girlfriend's button.,Neutral,15,neutral
s04_e13_c02,s04_e13_c02_u002,Phoebe Buffay,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",Peaceful,0,neutral
s04_e13_c02,s04_e13_c02_u003,Monica Geller,"Yeah, I think I have some around here somewhere. Why?",Peaceful,1,neutral
s04_e13_c02,s04_e13_c02_u004,Phoebe Buffay,"Well, it's just that maternity clothes are so expensive.",Peaceful,2,neutral
s04_e13_c02,s04_e13_c02_u006,Monica Geller,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just......throw your purses at it.",Joyful,3,positive
s04_e13_c02,s04_e13_c02_u007,Rachel Green,Bloomingdale's eliminated my department.,Joyful,4,negative
s04_e13_c02,s04_e13_c02_u008,Monica Geller,"Oh my God, are you out of a job?",Scared,5,negative
s04_e13_c02,s04_e13_c02_u009,Rachel Green,"No, but they stuck me in personal shopping. Which is just a huge step down!",Sad,6,negative
s04_e13_c02,s04_e13_c02_u010,Phoebe Buffay,Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?,Powerful,7,negative
s04_e13_c02,s04_e13_c02_u011,Rachel Green,Uh-huh.,Peaceful,8,neutral
s04_e13_c02,s04_e13_c02_u012,Phoebe Buffay,That sounds great!,Joyful,9,positive
s04_e13_c02,s04_e13_c02_u013,Joey Tribbiani,Hey!,Neutral,10,positive
s04_e13_c02,s04_e13_c02_u014,Monica Geller,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",Mad,11,negative
s04_e13_c02,s04_e13_c02_u015,Joey Tribbiani,There's gravy?,Powerful,12,positive
s04_e13_c02,s04_e13_c02_u016,Monica Geller,"If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that's your department now.",Mad,13,neutral
s04_e13_c02,s04_e13_c02_u018,Monica Geller,What are you doing?,Powerful,14,negative
s04_e13_c02,s04_e13_c02_u019,Joey Tribbiani,I think I left a donut up here.,Powerful,15,neutral
s04_e13_c03,s04_e13_c03_u002,Ross Geller,Hey!,Neutral,0,positive
s04_e13_c03,s04_e13_c03_u003,Phoebe Buffay,Hey!,Neutral,1,positive
s04_e13_c03,s04_e13_c03_u004,Joey Tribbiani,Hey!,Peaceful,2,positive
s04_e13_c03,s04_e13_c03_u005,Phoebe Buffay,Ooh! How was Kathy's play?,Neutral,3,positive
s04_e13_c03,s04_e13_c03_u006,Ross Geller,"Well, Kathy gets half-naked and simulates sex with a real good lookin' guy.",Joyful,4,positive
s04_e13_c03,s04_e13_c03_u007,Chandler Bing,"Yeah, it's like someone literally wrote down my worst nightmare and then charged me $32 to see it!",Powerful,5,negative
s04_e13_c03,s04_e13_c03_u008,Phoebe Buffay,That's a good idea for a business!,Joyful,6,positive
s04_e13_c03,s04_e13_c03_u009,Chandler Bing,"I'm totally screwed. Okay, they are gonna be hot and heavy on stage every night, and then they're gonna go to their cast parties and he's gonna try to undermine me. Y'know it'll be like, ""So where's your boyfriend, what's-his-name, Chester?"" And she'll go, ""No-no-no, it's Chandler."" And he'll go, ""Whatever. Ha-ha-ha-ha!""",Peaceful,7,negative
s04_e13_c03,s04_e13_c03_u010,Joey Tribbiani,That-that is a good trick.,Joyful,8,positive
s04_e13_c03,s04_e13_c03_u011,Chandler Bing,"All right, look, look, what am I gonna do?",Mad,9,negative
s04_e13_c03,s04_e13_c03_u012,Joey Tribbiani,"Chandler, look they're actors. They're there to do a job, just 'cause they work together, doesn't mean they're gonna get together. I mean just 'cause it happened with Susan Sarandon and Tim Robbins, it doesn't mean it's gonna happen with them.",Neutral,10,neutral
s04_e13_c03,s04_e13_c03_u013,Ross Geller,"Oh-oh, Alec Baldwin and Kim Basinger.",Neutral,11,positive
s04_e13_c03,s04_e13_c03_u014,Joey Tribbiani,Tom Cruise and Nicole Kidman.,Neutral,12,neutral
s04_e13_c03,s04_e13_c03_u015,Ross Geller,Yeah.,Neutral,13,neutral
s04_e13_c03,s04_e13_c03_u016,Phoebe Buffay,"Hey, Mel Gibson and Clint Eastwood.",Neutral,14,neutral
s04_e13_c03,s04_e13_c03_u017,Ross Geller,They're not a couple!,Neutral,15,negative
s04_e13_c03,s04_e13_c03_u018,Phoebe Buffay,"Oh-okay, I get the game now.",Neutral,16,neutral
s04_e13_c03,s04_e13_c03_u019,Joey Tribbiani,"Okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",Scared,17,neutral
s04_e13_c03,s04_e13_c03_u020,Ross Geller,Oh yeah!,Neutral,18,positive
s04_e13_c03,s04_e13_c03_u021,Joey Tribbiani,"Well okay, so then you're fine. The rule is when two actors are actually doing it off-stage all the sexual tension between them is gone. Okay? So as long as it's hot onstage you got nothing to worry about. It's when the heat goes away, that's when you're in trouble.",Neutral,19,neutral
s04_e13_c03,s04_e13_c03_u022,Chandler Bing,Really?,Scared,20,neutral
s04_e13_c03,s04_e13_c03_u023,Joey Tribbiani,"Look, you guys have been to every play I've ever been in, have I ever had chemistry on stage?",Sad,21,neutral
s04_e13_c03,s04_e13_c03_u024,Ross Geller,No.,Neutral,22,neutral
s04_e13_c03,s04_e13_c03_u025,Joey Tribbiani,Noooo!!,Neutral,23,neutral
s04_e13_c04,s04_e13_c04_u002,Chandler Bing,"So uh, man, are you gonna go to the play with me tonight?",Powerful,0,neutral
s04_e13_c04,s04_e13_c04_u003,Ross Geller,"Y'know what, I don't know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",Scared,1,negative
s04_e13_c04,s04_e13_c04_u004,Chandler Bing,"Yeah, I know but...",Sad,2,neutral
s04_e13_c04,s04_e13_c04_u005,Ross Geller,"Oh no-no-no, I'm there.",Peaceful,3,neutral
s04_e13_c04,s04_e13_c04_u006,Monica Geller,Hey!,Neutral,4,positive
s04_e13_c04,s04_e13_c04_u007,Joey Tribbiani,Hey Mon! Want some pancakes?,Joyful,5,positive
s04_e13_c04,s04_e13_c04_u008,Monica Geller,You made pancakes?,Peaceful,6,positive
s04_e13_c04,s04_e13_c04_u009,Joey Tribbiani,Yep! Grab a plate.,Joyful,7,positive
s04_e13_c04,s04_e13_c04_u010,Monica Geller,Okay.,Peaceful,8,neutral
s04_e13_c04,s04_e13_c04_u011,Joey Tribbiani,"No-no, stay right there. Gettin' closer.",Mad,9,neutral
s04_e13_c04,s04_e13_c04_u012,Chandler Bing,"Okay, okay, but don't worry, because we also have cereals, muffins, waffles, and, jams, jellies, and marmalades. Which I'm fairly certain are the same thing.",Peaceful,10,neutral
s04_e13_c04,s04_e13_c04_u013,Joey Tribbiani,"Listen also we're uh, we're watching the game here Saturday night, if people want to come over.",Powerful,11,neutral
s04_e13_c04,s04_e13_c04_u014,Ross Geller,Oh yeah!,Powerful,12,positive
s04_e13_c04,s04_e13_c04_u015,Monica Geller,"Oh, I was thinking about having people over for the game.",Peaceful,13,neutral
s04_e13_c04,s04_e13_c04_u016,Joey Tribbiani,"Oh yeah, who's playing?",Mad,14,neutral
s04_e13_c04,s04_e13_c04_u017,Monica Geller,The players.,Mad,15,neutral
s04_e13_c04,s04_e13_c04_u018,Ross Geller,Somebody seems to be missing being the hostess.,Peaceful,16,neutral
s04_e13_c04,s04_e13_c04_u019,Monica Geller,"Please, it's a relief is what it is, is what it is.",Joyful,17,neutral
s04_e13_c04,s04_e13_c04_u020,Joey Tribbiani,"All right Pheebs, stick out your plate!",Peaceful,18,positive
s04_e13_c04,s04_e13_c04_u021,Phoebe Buffay,Oh.,Joyful,19,neutral
s04_e13_c05,s04_e13_c05_u002,Rachel Green,"Monica, I'm quitting! I just helped an 81 year old woman put on a thong and she didn't even buy it! I'm telling you I'm quitting! That's it! I'm talking to my boss right now! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Okay bye, call me when you get this message. Oh! Mr. Waltham, I ah really need to talk to you.",Scared,0,negative
s04_e13_c05,s04_e13_c05_u003,Stephen Waltham,"In a moment, please, I'm in the middle of a task. And you have a customer.",Peaceful,1,negative
s04_e13_c05,s04_e13_c05_u005,Rachel Green,Hi!,Joyful,2,positive
s04_e13_c05,s04_e13_c05_u006,Joshua Burgin,"Hi, I'm Joshua.",Neutral,3,neutral
s04_e13_c05,s04_e13_c05_u007,Rachel Green,"Hi, I'm Rachel Green. What can I do for you Joshua?",Neutral,4,negative
s04_e13_c05,s04_e13_c05_u008,Joshua Burgin,"Well, I need a whole new wardrobe. My wife, well my ex-wife...",Sad,5,negative
s04_e13_c05,s04_e13_c05_u009,Rachel Green,"Oh, I'm so sorry.",Sad,6,negative
s04_e13_c05,s04_e13_c05_u011,Joshua Burgin,"Anyway, she burned all of my clothes. I got away with two things. This suit and what turned out to be a skirt.",Sad,7,negative
s04_e13_c05,s04_e13_c05_u012,Rachel Green,"Well, at least that's a great suit.",Peaceful,8,negative
s04_e13_c05,s04_e13_c05_u013,Joshua Burgin,"Yeah, but it wasn't much fun dropping it off at the dry cleaners in the skirt. So I need everything down to underwear, so if you're willing, I'm all yours.",Peaceful,9,negative
s04_e13_c05,s04_e13_c05_u014,Rachel Green,Okay.,Neutral,10,neutral
s04_e13_c05,s04_e13_c05_u015,Stephen Waltham,"Rachel, you needed to speak to me?",Powerful,11,neutral
s04_e13_c05,s04_e13_c05_u016,Rachel Green,"No-no, that wasn't me! Well, we should get started. Let me show you my underwear. The selection of underwear we carry.",Peaceful,12,negative
s04_e13_c05,s04_e13_c05_u018,Rachel Green,"Oh-oh, sorry, it's this way, it's this way.",Powerful,13,neutral
s04_e13_c05,s04_e13_c05_u019,Joshua Burgin,It's this way? Sorry.,Scared,14,negative
s04_e13_c06,s04_e13_c06_u002,Chandler Bing,"I'm right! Right? There was like no chemistry between them. Before they had heat, and now there's no heat! Now you know what this means, Joey told us what this means!",Joyful,0,negative
s04_e13_c06,s04_e13_c06_u003,Ross Geller,"All right, let's not jump to any conclusions. All right? There was some sexual chemistry between them.",Joyful,1,negative
s04_e13_c06,s04_e13_c06_u004,Chandler Bing,"Come on, it was like cousins having sex up there!",Joyful,2,negative
s04_e13_c06,s04_e13_c06_u005,Ross Geller,"Here she comes. Don't say a word, okay? Just be cool, don't be...y'know you.",Scared,3,neutral
s04_e13_c06,s04_e13_c06_u006,Kathy,Hey you guys!,Peaceful,4,positive
s04_e13_c06,s04_e13_c06_u007,Ross Geller,Hey!,Peaceful,5,positive
s04_e13_c06,s04_e13_c06_u008,Kathy,Hi! Thank you so much for coming again. Did you like it tonight?,Powerful,6,positive
s04_e13_c06,s04_e13_c06_u009,Ross Geller,"Oh, absolutely!",Joyful,7,positive
s04_e13_c06,s04_e13_c06_u010,Kathy,Wasn't Nick funny when he couldn't get his match lit?,Joyful,8,positive
s04_e13_c06,s04_e13_c06_u012,Kathy,"It's a good play, isn't it?",Joyful,9,positive
s04_e13_c06,s04_e13_c06_u014,Chandler Bing,"Oh, I loved the play. You were great, and Nick ditto. Clearly you're having sex with him.",Mad,10,positive
s04_e13_c06,s04_e13_c06_u015,Ross Geller,"Okay, I...",Powerful,11,neutral
s04_e13_c06,s04_e13_c06_u016,Kathy,"Clearly, I'm having sex with him?",Mad,12,positive
s04_e13_c06,s04_e13_c06_u017,Chandler Bing,"Oh come on, it was so obvious! There was no chemistry between you two!",Mad,13,negative
s04_e13_c06,s04_e13_c06_u018,Kathy,"Okay, so let me just get this straight. You're accusing me of cheating on you, and insulting my performance?",Mad,14,negative
s04_e13_c06,s04_e13_c06_u019,Chandler Bing,"Y'know, I-I could see how this could happen, y'know you're up there every night, you're naked, touching, kissing.",Mad,15,negative
s04_e13_c06,s04_e13_c06_u020,Kathy,"Acting! Chandler, this is my job! I'm-I'm playing a part in a play! How can you not trust me?!",Mad,16,negative
s04_e13_c06,s04_e13_c06_u021,Chandler Bing,"Well, you can understand, given how we started.",Mad,17,negative
s04_e13_c06,s04_e13_c06_u022,Kathy,"Oh, wow. I can't believe you're throwing that in my face.",Mad,18,negative
s04_e13_c06,s04_e13_c06_u023,Chandler Bing,"Well, that is what happened, and I don't even see you denying this!",Mad,19,negative
s04_e13_c06,s04_e13_c06_u024,Kathy,"I'll tell you what, Chandler, why don't you call me when you grow up!",Mad,20,negative
s04_e13_c06,s04_e13_c06_u025,Chandler Bing,"Yeah, well, don't expect that to happen anytime soon!",Mad,21,negative
s04_e13_c09,s04_e13_c09_u002,Chandler Bing,Did she call?,Peaceful,0,neutral
s04_e13_c09,s04_e13_c09_u003,Phoebe Buffay,"No, sorry.",Sad,1,neutral
s04_e13_c09,s04_e13_c09_u004,Chandler Bing,"All right, maybe I should call her.",Powerful,2,neutral
s04_e13_c09,s04_e13_c09_u005,Joey Tribbiani,"No! Forget her, man! You don't need her, you don't need that!",Peaceful,3,negative
s04_e13_c09,s04_e13_c09_u006,Ross Geller,"He's right, what she did was unforgivable.",Joyful,4,negative
s04_e13_c09,s04_e13_c09_u007,Chandler Bing,"Well, yeah, but y'know, what-what if I was wrong?",Peaceful,5,negative
s04_e13_c09,s04_e13_c09_u008,Ross Geller,How might you be wrong?,Scared,6,neutral
s04_e13_c09,s04_e13_c09_u009,Chandler Bing,"Well y'know, what if she didn't actually sleep with the guy?",Peaceful,7,negative
s04_e13_c09,s04_e13_c09_u010,Joey Tribbiani,"Dude, tell me she actually told you this.",Peaceful,8,negative
s04_e13_c09,s04_e13_c09_u011,Chandler Bing,"She did not have to tell me, I saw the play, and there was no heat. Back me up here, Ross!",Joyful,9,negative
s04_e13_c09,s04_e13_c09_u012,Ross Geller,That's all you're basing this on?,Scared,10,negative
s04_e13_c09,s04_e13_c09_u013,Chandler Bing,"That's not backing me up! Look, you said with the off-stage and the heat, and the onstage and the oy heat.",Peaceful,11,negative
s04_e13_c09,s04_e13_c09_u014,Joey Tribbiani,"Whoa-whoa, that-that was just a theory! There's a lot of theories that didn't pan out. The lone gunman. Communism. Geometry.",Scared,12,negative
s04_e13_c09,s04_e13_c09_u015,Chandler Bing,Oh my God!!,Joyful,13,negative
s04_e13_c10,s04_e13_c10_u002,Rachel Green,"Would you like to go to a basketball game with me? You know, its funny, basketball, because I happen to have tickets too... Umm, who likes the Knicks-",Joyful,0,neutral
s04_e13_c10,s04_e13_c10_u003,Joshua Burgin,What do you think?,Joyful,1,neutral
s04_e13_c10,s04_e13_c10_u004,Rachel Green,"Oh! Well, as a single woman, who is available, I think you look great!",Joyful,2,positive
s04_e13_c10,s04_e13_c10_u005,Joshua Burgin,Huh. Yeah?,Joyful,3,positive
s04_e13_c10,s04_e13_c10_u006,Rachel Green,"Yep. Oh, yeah, look you great. Oh yeah. Yeah, this looks great. Umm, so you like it?",Peaceful,4,positive
s04_e13_c10,s04_e13_c10_u007,Joshua Burgin,"I do. I do. I love it. In fact, I think I'm gonna wear it home.",Joyful,5,positive
s04_e13_c10,s04_e13_c10_u008,Rachel Green,Great.,Powerful,6,positive
s04_e13_c10,s04_e13_c10_u009,Joshua Burgin,"All right, thank you so much for all your help.",Peaceful,7,positive
s04_e13_c10,s04_e13_c10_u010,Rachel Green,Sure.,Neutral,8,neutral
s04_e13_c10,s04_e13_c10_u011,Joshua Burgin,"Well, I guess this is uh, I guess this is it.",Joyful,9,neutral
s04_e13_c10,s04_e13_c10_u012,Rachel Green,Yeah-eah-ha!,Neutral,10,positive
s04_e13_c10,s04_e13_c10_u013,Joshua Burgin,"Thanks. Maybe I'll see in the spring, with the uh, y'know, for the uh, bathing suits.",Powerful,11,neutral
s04_e13_c10,s04_e13_c10_u014,Rachel Green,"Oh well, you don't want to do that now?!",Joyful,12,negative
s04_e13_c10,s04_e13_c10_u015,Joshua Burgin,"Ah, that's okay, thanks.",Joyful,13,neutral
s04_e13_c10,s04_e13_c10_u016,Rachel Green,Okay.,Neutral,14,neutral
s04_e13_c10,s04_e13_c10_u017,Joshua Burgin,"Anyway, hopefully, I'll see you around sometime.",Neutral,15,neutral
s04_e13_c10,s04_e13_c10_u018,Rachel Green,Basketball!,Joyful,16,positive
s04_e13_c10,s04_e13_c10_u019,Joshua Burgin,I'm sorry.,Sad,17,negative
s04_e13_c10,s04_e13_c10_u020,Rachel Green,"I uh, I have two tickets to the Knicks game tonight if you're interested, just as a thank you for this week.",Joyful,18,positive
s04_e13_c10,s04_e13_c10_u021,Joshua Burgin,Wow! That would be great.,Powerful,19,positive
s04_e13_c10,s04_e13_c10_u022,Rachel Green,Really?,Joyful,20,positive
s04_e13_c10,s04_e13_c10_u023,Joshua Burgin,"Yeah, that would be fantastic! My-my nephew is crazy about the Knicks! This is fantastic, thank you so much Rachel.",Joyful,21,positive
s04_e13_c10,s04_e13_c10_u024,Stephen Waltham,Good morning.,Neutral,22,positive
s04_e13_c10,s04_e13_c10_u025,Joshua Burgin,Hi!,Peaceful,23,positive
s04_e13_c11,s04_e13_c11_u002,Kathy,Hey.,Joyful,0,neutral
s04_e13_c11,s04_e13_c11_u003,Chandler Bing,"Hey. I just, I just wanted to come over to-to say that I'm sorry. Y'know? I know I acted like the biggest idiot in the world, and I can completely understand why you were so upset.",Peaceful,1,negative
s04_e13_c11,s04_e13_c11_u004,Kathy,Oh wow. I really wish you'd call me.,Sad,2,positive
